Reference,Description,Price A,Category,Codigo de Barra,Rubro,Sub Rubro,Cant x Bulto,Stock,Comprado,Pendiente,Disponible,Temporada,Marca,Características,Observaciones,Price F,Tipo
1024518,Mens Premium Basic V - Tan 295,5,,_601202196470,HOMBRES,T-SHIRT,48,4,192,0,196,BASICO,ZOLO JEANS,Solid Color Pack - Assorted Sizes S-XL,,1,REGULAR
1024518X,Mens XL Premium Basic V - Tan 295,5,,_601202216598,PAPA SIZE,T-SHIRT,48,71,0,0,71,BASICO,ZOLO JEANS,Solid Color Pack - BIG SIZES 1XL-2XL-3XL,,1,REGULAR
1024519,Mens Premium Basic V - Camel 238,5,,_601202196883,HOMBRES,T-SHIRT,48,251,0,0,251,BASICO,ZOLO JEANS,Solid Color Pack - Assorted Sizes S-XL,,1,REGULAR
1024519X,Mens XL Premium Basic V - Camel 238,5,,_601202217007,PAPA SIZE,T-SHIRT,48,88,0,0,88,BASICO,ZOLO JEANS,Solid Color Pack - BIG SIZES 1XL-2XL-3XL,,1,REGULAR
1024520,Mens Premium Basic V - Salte Bl 161,5,,_601202207565,HOMBRES,T-SHIRT,48,144,0,12,132,BASICO,ZOLO JEANS,Solid Color Pack - Assorted Sizes S-XL,,1,REGULAR
1024521,Mens Premium Basic V - Grass Grn 97,5,,_601202207978,HOMBRES,T-SHIRT,48,0,240,0,240,BASICO,ZOLO JEANS,Solid Color Pack - Assorted Sizes S-XL,,1,REGULAR
1024522,Mens Premium Basic V - Brown 189,5,,_601202189144,HOMBRES,T-SHIRT,48,106,0,0,106,BASICO,ZOLO JEANS,Solid Color Pack S-M-L-XL,,1,REGULAR
1024523,Mens Premium Basic V - Lila 200,5,,_601202189557,HOMBRES,T-SHIRT,48,94,0,12,82,BASICO,ZOLO JEANS,Solid Color Pack S-M-L-XL,,1,REGULAR
1024636,MENS S/S PREMIUM COTTON T SHIRT,6,,_601202200108,HOMBRES,T-SHIRT,48,120,0,0,120,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024664,MENS S/S PREMIUM COTTON HENLEY,7,,_601202211586,HOMBRES,T-SHIRT,48,96,0,0,96,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024702,MENS PREM S/S PULLOVER - NAVY 70,7,,_601202203420,NINOS,T-SHIRT,48,52,0,12,40,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024703,MENS PREM S/S PULLOVER - BRICK 80,7,,_601202203833,NINOS,T-SHIRT,48,47,0,12,35,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024704,Mens Prem S/S Pullover - Beige 69,7,,_601202204243,NINOS,T-SHIRT,48,60,0,12,48,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024707,Mens Prem S/S Pullover - Green 141,7,,_601202205479,NINOS,T-SHIRT,48,34,0,12,22,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024708,Mens Prem S/S Pullover - Aqua 121,7,,_601202205882,NINOS,T-SHIRT,48,56,0,12,44,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024709,Mens Prem S/S Pullover - Olive 134,7,,_601202206292,NINOS,T-SHIRT,48,96,0,12,84,MODA,ZOLO JEANS,"COLOR UNICO, TALLAS S-XL",,0,REGULAR
1024738,MENS S/S PREMIUM COTTON T SHIRT,6,,_601202193592,HOMBRES,T-SHIRT,48,221,0,192,29,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024762,Mens Premium Cotton Tank,5.5,,_601202206711,HOMBRES,T-SHIRT,48,252,0,204,48,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024823,MENS S/S PREMIUM COTTON T SHIRT,6,,_601202218639,HOMBRES,T-SHIRT,48,62,0,48,14,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024862,MENS S/S PREMIUM COTTON T SHIRT,5.5,,_601202198979,HOMBRES,T-SHIRT,48,168,0,48,120,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024863,MENS S/S PREMIUM COTTON T SHIRT,5.5,,_601202199389,HOMBRES,T-SHIRT,48,24,0,0,24,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024883,MENS S/S PREMIUM COTTON T SHIRT,5.5,,_601202207589,HOMBRES,T-SHIRT,48,12,0,0,12,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024889,MENS S/S PREMIUM COTTON T SHIRT,5.5,,_601202210046,HOMBRES,T-SHIRT,48,288,0,96,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024898,MENS S/S PREMIUM COTTON HENLEY,7,,_601202213733,HOMBRES,T-SHIRT,48,25,0,0,25,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024910,Mens Ice Cotton T Shirt S/S,5.5,,_601202194070,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024911,Mens Ice Cotton T Shirt S/S,5.5,,_601202194483,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024912,Mens Ice Cotton T Shirt S/S,5.5,,_601202194896,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024913,Mens Ice Cotton T Shirt S/S,5.5,,_601202195305,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024914,Mens Ice Cotton T Shirt S/S,5.5,,_601202195718,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024915,Mens Ice Cotton T Shirt S/S,5.5,,_601202196128,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024916,Mens Ice Cotton T Shirt S/S,5.5,,_601202196531,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024917,Mens Ice Cotton T Shirt S/S,5.5,,_601202196944,HOMBRES,T-SHIRT,48,0,480,0,480,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024918,Mens Ice Cotton T Shirt S/S,5.5,,_601202197354,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024919,Mens Ice Cotton T Shirt S/S,5.5,,_601202197767,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024920,Mens Ice Cotton T Shirt S/S,5.5,,_601202198177,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024921,Mens Ice Cotton T Shirt S/S,5.5,,_601202198580,HOMBRES,T-SHIRT,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024922,Mens Ice Cotton T Shirt S/S,5.5,,_601202198993,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024923,Mens Ice Cotton T Shirt S/S,5.5,,_601202199402,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024924,Mens Ice Cotton T Shirt S/S,5.5,,_601202199815,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024925,Mens Ice Cotton T Shirt S/S,5.5,,_601202200221,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024926,Mens Ice Cotton T Shirt S/S,5.5,,_601202200634,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024927,Mens Ice Cotton T Shirt S/S,5.5,,_601202201044,HOMBRES,T-SHIRT,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024928,Mens Ice Cotton T Shirt S/S,5.5,,_601202201457,HOMBRES,T-SHIRT,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024929,Mens Ice Cotton T Shirt S/S,5.5,,_601202201860,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024930,Mens Ice Cotton T Shirt S/S,5.5,,_601202202270,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024931,Mens Ice Cotton T Shirt S/S,5.5,,_601202202683,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024932,Mens Ice Cotton T Shirt S/S,5.5,,_601202203093,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024933,Mens Ice Cotton T Shirt S/S,5.5,,_601202216628,HOMBRES,T-SHIRT,48,0,480,192,288,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024934,Mens Premium Cotton Henley S/S,6.5,,_601202203918,HOMBRES,T-SHIRT,48,0,576,432,144,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024935,Mens Premium Cotton Henley S/S,6.5,,_601202204328,HOMBRES,T-SHIRT,48,0,480,96,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024936,Mens Premium Cotton Henley S/S,6.5,,_601202204731,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024937,Mens Premium Cotton Henley S/S,6.5,,_601202205141,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024938,Mens Premium Cotton Hoodie S/S,6.5,,_601202205554,HOMBRES,T-SHIRT,48,0,480,0,480,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024939,Mens Premium Cotton Henley S/S,6.5,,_601202203505,HOMBRES,T-SHIRT,48,0,576,48,528,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024940,Mens Premium Cotton Henley S/S - 6 Color,6.5,,_601202217038,HOMBRES,T-SHIRT,48,0,720,0,720,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024950,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202194575,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024951,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202194988,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024952,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202195398,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024953,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202195800,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024954,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202196210,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024955,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202196623,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024956,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202197033,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024957,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202197446,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024958,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202197859,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024959,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202198269,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024960,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202198672,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024961,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202199082,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024962,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202199495,HOMBRES,T-SHIRT,48,0,576,144,432,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024963,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202199907,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024964,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202200313,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024965,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202200726,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024966,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202201136,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024967,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202201549,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024968,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202201952,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024969,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202202362,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024970,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202202775,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024971,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202203185,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024972,Mens Premium Cotton S/S T Shirt - 4 Colo,5.5,,_601202203598,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024973,Mens Premium Cotton S/S Henley - 4 Color,6.5,,_601202204007,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024974,Mens Premium Cotton S/S Henley - 4 Color,6.5,,_601202204410,HOMBRES,T-SHIRT,48,0,576,0,576,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1024975,Mens Premium Cotton S/S Henley - 6 Color,6.5,,_601202204823,HOMBRES,T-SHIRT,48,0,720,0,720,MODA,ZOLO JEANS,6 colores surtidos Tallas S-XL,,0,REGULAR
1025707,MENS S/S PREMIUM T SHIRT - 1024707,6,,_601202184118,HOMBRES,T-SHIRT,48,63,0,0,63,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,REGULAR
1043000,Mens New Ice Cotton Polo - Black,7.5,,_601202208319,HOMBRES,POLOS,48,57,960,696,321,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043001,Mens New Ice Cotton Polo - White,7.5,,_601202208722,HOMBRES,POLOS,48,6,600,216,390,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043009,Mens New Ice Cotton Polo -  Charcoal 09,7.5,,_601202209132,HOMBRES,POLOS,48,62,192,0,254,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043015,Mens New Ice Cotton Polo -  Mustard 15,7.5,,_601202209545,HOMBRES,POLOS,48,0,192,0,192,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043021,Mens New Ice Cotton Polo - Red 21,7.5,,_601202209958,HOMBRES,POLOS,48,27,0,0,27,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043029,Mens New Ice Cotton Polo - Camel 29,7.5,,_601202210367,HOMBRES,POLOS,48,42,144,0,186,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043030,Mens New Ice Cotton Polo - Pink 30,7.5,,_601202210770,HOMBRES,POLOS,48,178,576,480,274,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043045,Mens New Ice Cotton Polo - Wine 45,7.5,,_601202211180,HOMBRES,POLOS,48,0,240,0,240,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043049,Mens New Ice Cotton Polo -  Lt Blue 49,7.5,,_601202211593,HOMBRES,POLOS,48,216,0,0,216,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043051,Mens New Ice Cotton Polo -  Teal 51,7.5,,_601202212002,HOMBRES,POLOS,48,0,240,0,240,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043055,Mens New Ice Cotton Polo -  Coral 55,7.5,,_601202208791,HOMBRES,POLOS,48,0,240,0,240,BASICO,ZOLO JEANS,Solid Color Pack - Tallas S-XL,,0,REGULAR
1043068,Mens New Ice Cotton Polo -  Green 68,7.5,,_601202212828,HOMBRES,POLOS,48,54,192,0,246,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043077,Mens New Ice Cotton Polo -  Yellow 77,7.5,,_601202212415,HOMBRES,POLOS,48,314,0,0,314,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043083,Mens New Ice Cotton Polo -  Navy 83,7.5,,_601202213238,HOMBRES,POLOS,48,23,144,0,167,MODA,ZOLO JEANS,Solid Color Packing - S2 M4 L4 XL2,,0,REGULAR
1043090,MENS NEW ICE COTTON POLO -  GREEN 90,7.5,,_601202208388,HOMBRES,POLOS,48,16,192,0,208,MODA,ZOLO JEANS,Solid Color Pack - Tallas S-XL,,0,REGULAR
1043550,MENS PREMIUM BASIC POLO - BLACK 02,6,BASICO,_601202139767,HOMBRES,POLOS,48,32,0,0,32,BASICO,ZOLO JEANS,Solid Color Pack 2/S 4/M 4/L 2/XL,MINIMO DE COMPRA 12 PZ,6,MANGA CORTA
1043552,MENS PREMIUM BASIC POLO - LT GREY 37,6,BASICO,_601202139835,HOMBRES,POLOS,48,131,0,0,131,BASICO,ZOLO JEANS,Solid Color Pack 2/S 4/M 4/L 2/XL,MINIMO DE COMPRA 12 PZ,6,MANGA CORTA
1043556,MENS PREMIUM BASIC POLO - RED 07,6,BASICO,_601202139873,HOMBRES,POLOS,48,109,0,0,109,BASICO,ZOLO JEANS,Solid Color Pack 2/S 4/M 4/L 2/XL,MINIMO DE COMPRA 12 PZ,6,MANGA CORTA
1043562,MENS PREMIUM BASIC POLO - LT BLUE 10,6,BASICO,_601202156559,HOMBRES,POLOS,48,50,0,0,50,BASICO,ZOLO JEANS,Solid Color Pack 2/S 4/M 4/L 2/XL,MINIMO DE COMPRA 12 PZ,6,MANGA CORTA
1043565,MENS PREMIUM BASIC POLO - ORANGE 132,6,BASICO,_601202161294,HOMBRES,POLOS,48,83,0,0,83,BASICO,ZOLO JEANS,Solid Color Packing S/M/L/XL,MINIMO DE COMPRA 12 PZ,6,MANGA CORTA
1044150,Mens Stretch Pique Basic Polo - Black,7,BASICO,_601202172542,HOMBRES,POLOS,48,59,0,12,47,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044152,Mens Stretch Pique Basic Polo - Ht Grey,7,BASICO,_601202172566,HOMBRES,POLOS,48,47,0,12,35,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044153,Mens Stretch Pique Basic Polo - Charc 68,7,BASICO,_601202172573,HOMBRES,POLOS,48,49,0,0,49,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044157,MENS STRETCH PIQUE BASIC POLO - WINE 44,7,BASICO,_601202172610,HOMBRES,POLOS,48,40,0,0,40,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044159,Mens Stretch Pique Basic Polo - Yellow 2,7,BASICO,_601202172634,HOMBRES,POLOS,48,48,0,12,36,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044160,Mens Stretch Pique Basic Polo - Orange 3,7,BASICO,_601202172641,HOMBRES,POLOS,48,84,0,0,84,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044163,Mens Stretch Pique Basic Polo - Grass Gr,7,BASICO,_601202172672,HOMBRES,POLOS,48,168,0,0,168,BASICO,ZOLO JEANS,Solid Color Tallas Surtidas S-XL,MINIMO DE COMPRA 12 PZ,7.5,MANGA CORTA
1044258,Mens Premium YD Polo - 4 Colors,8.5,,_601202167678,HOMBRES,POLOS,48,87,0,0,87,MODA,ZOLO JEANS,4 Colors Assorted - S/M/L/XL,,0,REGULAR
1044317,Mens Premium YD S/S YD Polo,8.5,,_601202215287,HOMBRES,POLOS,48,26,0,0,26,MODA,ZOLO JEANS,4 Colors Assorted - S/M/L/XL,,0,REGULAR
1044319,Mens Premium YD S/S YD Polo,8.5,,_601202216109,HOMBRES,POLOS,48,66,0,0,66,MODA,ZOLO JEANS,4 Colors Assorted - S/M/L/XL,,0,REGULAR
1044380,MENS ICE COTTON S/S POLO,7.5,,_601202192427,HOMBRES,POLOS,48,0,576,192,384,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044381,MENS ICE COTTON S/S POLO,7.5,,_601202192830,HOMBRES,POLOS,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044382,MENS ICE COTTON S/S POLO,7.5,,_601202193240,HOMBRES,POLOS,48,0,576,672,-96,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044383,MENS ICE COTTON S/S POLO,7.5,,_601202193653,HOMBRES,POLOS,48,0,576,625,-49,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044384,MENS ICE COTTON S/S POLO,7.5,,_601202194063,HOMBRES,POLOS,48,0,576,240,336,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044385,MENS ICE COTTON S/S POLO,7.5,,_601202194476,HOMBRES,POLOS,48,0,576,240,336,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044386,MENS ICE COTTON S/S POLO,7.5,,_601202194889,HOMBRES,POLOS,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044387,MENS ICE COTTON S/S POLO,7.5,,_601202195299,HOMBRES,POLOS,48,0,576,288,288,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044388,MENS ICE COTTON S/S POLO,7.5,,_601202195701,HOMBRES,POLOS,48,0,576,576,0,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044389,MENS ICE COTTON S/S POLO,7.5,,_601202196111,HOMBRES,POLOS,48,0,576,480,96,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044390,MENS ICE COTTON S/S POLO,7.5,,_601202196524,HOMBRES,POLOS,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044391,MENS ICE COTTON S/S POLO,7.5,,_601202196937,HOMBRES,POLOS,48,0,576,384,192,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044392,MENS ICE COTTON S/S POLO,7.5,,_601202197347,HOMBRES,POLOS,48,0,576,432,144,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044393,MENS ICE COTTON S/S POLO,7.5,,_601202197750,HOMBRES,POLOS,48,0,576,1056,-480,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044394,MENS ICE COTTON S/S POLO,7.5,,_601202198160,HOMBRES,POLOS,48,0,576,96,480,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044395,MENS ICE COTTON S/S POLO,7.5,,_601202198573,HOMBRES,POLOS,48,0,576,240,336,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044396,MENS ICE COTTON S/S POLO,7.5,,_601202198986,HOMBRES,POLOS,48,0,576,1056,-480,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044397,MENS ICE COTTON S/S POLO,7.5,,_601202199396,HOMBRES,POLOS,48,0,576,144,432,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044398,MENS ICE COTTON S/S POLO,7.5,,_601202199808,HOMBRES,POLOS,48,0,576,672,-96,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1044399,MENS ICE COTTON S/S POLO,7.5,,_601202200214,HOMBRES,POLOS,48,0,576,528,48,MODA,ZOLO JEANS,4 colores surtidos Tallas S-XL,,0,
1050147,MENS BASIC MODAL ZIP HOODIE - 77 ROSE,10,,_601202216154,HOMBRES,JACKETS,48,72,0,12,60,BASICO,ZOLO JEANS,"COLOR UNICO ROSE 77, TALLAS S-XL",,0,REGULAR
1050148,MENS BASIC MODAL ZIP HOODIE - 88 OLD,10,,_601202216567,HOMBRES,JACKETS,48,84,0,24,60,BASICO,ZOLO JEANS,COLOR UNICO OLD PINK 88 - TALLAS S-XL,,0,REGULAR
